crew_name,id_movie
Gurinder Chadha,"[14587, 77434, 455, 57825, 2266, 9724, 12689, 42057, 429662]"
Guru Dutt,"[41053, 53767]"
Gus Holwerda,[191502]
Gus Krieger,[408755]
Gus Meins,"[25898, 268350]"
Gus Trikonis,"[42371, 194720, 44698, 99846, 31124, 28757]"
Gus Van Sant,"[577, 34444, 468, 489, 11252, 476, 711, 1956, 1807, 1665, 2266, 1990, 383, 10139, 36108, 47760, 133694, 273085, 291351]"
Gust Van Den Berghe,[299001]
Gustaf Edgren,[67927]
Gustaf Gründgens,[114242]
Gustaf Molander,"[76848, 125891, 76380]"
Gustav Deutsch,"[97284, 288108, 124630, 206277]"
Gustav Hofer,"[58511, 84904]"
Gustav Machatý,"[240594, 190091]"
Gustav Ucicky,[258070]
Gustav Wiklund,"[72615, 86497]"
Gustave de Kervern,"[12249, 37832, 21145, 70793, 358725]"
Gustavo Cova,[35837]
Gustavo Fontán,[255253]
Gustavo Graef-Marino,"[49688, 27058]"
Gustavo Hernández,[56180]
Gustavo Lipsztein,[127016]
Gustavo Loza,"[73473, 75945, 369299]"
Gustavo Mosquera R.,[39335]
Gustavo Ron,"[69717, 398891]"
Gustavo Taretto,[76696]
Guto Parente,[308704]
Guy Caron,[15548]
Guy Davidi,[84170]
Guy Debord,"[61662, 180555]"
Guy Ferland,"[37141, 63437, 10677, 16876, 96279]"
Guy Goossens,[56950]
Guy Green,"[33364, 83995, 27759, 33228, 97831, 153652, 213635, 45247]"
Guy Hamilton,"[658, 253, 17339, 682, 681, 6028, 34388, 4193, 11463, 10553, 111752, 67377, 16912, 18174, 96828]"
Guy J. Louthan,[94792]
Guy Jenkin,"[25988, 276843]"
Guy Lee Thys,"[132561, 276608]"
Guy Maddin,"[55613, 55616, 41967, 37209, 17595, 27359, 13241, 85559, 94653, 93084, 288146, 297263, 41571, 315855]"
Guy Magar,"[25753, 37015]"
Guy Manos,[2089]
Guy Moore,[44756]
Guy Moshe,"[43638, 30618]"
Guy Myhill,[289232]
Guy Nattiv,[117316]
Guy Pigden,[279997]
Guy Ritchie,"[100, 107, 12779, 10851, 13809, 10528, 58574, 22599, 203801, 274857]"
Guy-Manuel de Homem-Christo,[13529]
Guy-Roger Duvert,[401294]
Guðmundur Arnar Guðmundsson,[350060]
Gwen Wetzler,[19386]
Gye-byeok Lee,[421928]
Gytis Lukšas,[279634]
György Pálfi,"[35848, 15742, 286313, 126314]"
Gábor Csupó,"[1265, 18032, 20715]"
Gábor Herendi,"[17780, 66926, 447236]"
Gábor Reisz,[293456]
Géla Babluani,"[6077, 44982, 148853]"
Gérald Hustache-Mathieu,[53776]
Géraldine Nakache,"[44269, 141581]"
Gérard Bitton,"[26152, 13733, 18303]"
Gérard Blain,"[219823, 264723, 108574, 335340, 198453]"
Gérard Corbiau,"[10954, 44947]"
Gérard Depardieu,"[2266, 162383]"
Gérard Jugnot,"[2594, 64357, 50213, 14644]"
Gérard Kikoïne,[91683]
Gérard Krawczyk,"[2110, 2334, 2332, 2335, 13732, 64437]"
Gérard Lauzier,[20978]
Gérard Mordillat,[124306]
Gérard Oury,"[71524, 760, 8290, 61864, 14257, 25866, 33436, 77673, 60194, 51195]"
Gérard Pirès,"[12577, 2330, 10798, 68864, 33624]"
Géza Kaszás,[407965]
Géza von Cziffra,[197053]
Géza von Radványi,"[4955, 111650]"
Gísli Snær Erlingsson,[72661]
Gô Ohara,[69326]
Göran Graffman,"[8445, 27598]"
Göran Olsson,"[75000, 250784]"
Göran du Rées,[197528]
Gösta Bernhard,[173845]
Gösta Werner,[288298]
Götz Spielmann,"[47120, 15451, 214074]"
Günter Gräwert,[269165]
Günter Vaessen,[66772]
H. Bruce Humberstone,"[127602, 34127, 21600, 43797, 121238, 58035, 25148, 28044, 33387, 33392, 139922, 82937, 94251, 76084, 232034, 43524, 31770]"
H. C. Potter,"[43466, 32294, 23627, 99318, 47352, 18651, 19136, 112674, 43871]"
H. Tjut Djalil,"[71821, 61904]"
H.B. Halicki,[16246]
H.C. Potter,"[76076, 22779]"
H.K. Breslauer,[80881]
H.M. Coakley,[376004]
Ha Jung-woo,[321191]
Habib Azar,[61033]
Habib Faisal,"[103640, 291154, 53284]"
Habib Louati,[424889]
Hadi Hajaig,[95516]
Hafsteinn Gunnar Sigurðsson,[115712]
Haifaa Al-Mansour,"[129112, 332283]"
Haile Gerima,"[149155, 95771, 68351, 12427]"
Haim Tabakman,[37810]
Hajime Hashimoto,[410729]
Hajime Ishimine,[21136]
Hajime Kadoi,[66060]
Hajime Katoki,[252520]
Hajime Ohata,[193726]
Hajime Sato,"[42628, 74241, 107308]"
Hajime Tsuburaya,[418029]
Hajrudin Krvavac,[90617]
Hakan Algul,[48763]
Hakan Yonat,[277934]
Hakubun,[312399]
Hal Ashby,"[343, 10322, 31121, 14886, 42232, 31657, 78364, 64828, 20858, 47878, 85910]"
Hal E. Chester,[36741]
Hal Haberman,[13856]
Hal Hartley,"[30157, 46986, 37291, 37410, 38545, 29135, 47802, 23522, 94666, 33102, 24200, 283536, 106134]"
Hal Kanter,[18535]
Hal Masonberg,[15420]
Hal Needham,"[11286, 11950, 12705, 11006, 163907, 27380, 16214, 19258, 81996, 83415, 41241, 13841]"
Hal Roach,"[53519, 53518, 53516, 3592, 58012, 44409, 82036, 42362]"
"Hal Roach, Jr.",[3592]
Hal Salwen,[47449]
Hal Sutherland,"[39045, 84805]"
Hal Walker,"[29021, 23325, 34082, 96433, 39015, 285400]"
Halder Gomes,"[214355, 420703]"
Hall Bartlett,"[54541, 56150, 85640, 133715, 216876, 277167]"
Hallvard Bræin,"[284279, 417503]"
Ham Tran,[25784]
Hamid Nematollah,[439050]
Hamilton Luske,"[10895, 11224, 29682, 12092, 756, 10340, 12230, 10693, 14906, 46929, 20343, 13757, 22752, 19715]"
Hamilton MacFadden,"[46159, 38453, 33393, 413669, 242332]"
Hampton Fancher,[21719]
Han Han,"[272875, 438081]"
Han Jae-rim,"[114661, 220176, 434724]"
Han Jun-hee,[336744]
Han Sanping,"[69310, 25626]"
Han Yan,[354128]
Hana Makhmalbaf,[61820]
Hanelle M. Culpepper,[258305]
Hanh Nguyen,[321530]
Hank Braxtan,"[2979, 356483]"
Hank Friedmann,[254251]
Hanna Hemilä,[293271]
Hanna Polak,[73856]
Hanna Sköld,"[23947, 358907]"
Hannah Fidell,"[158884, 323674]"
Hannaleena Hauru,"[333516, 468707]"
Hanne Larsen,[261112]
Hanneke Schutte,[208091]
Hannes Holm,"[46953, 25584, 25583, 77331, 133459, 348678]"
Hannes Stöhr,"[211, 30508]"
Hanno Höfer,[39376]
Hannu Kahakorpi,[109861]
Hannu-Pekka Björkman,[300487]
Hanro Smitsman,[15201]
Hans Albin,[296225]
Hans Alfredson,"[24129, 105737, 135390, 105734]"
Hans Canosa,"[15624, 58550]"
Hans Christian Berger,[362247]
Hans Fabian Wullenweber,[48761]
Hans Fjellestad,"[14978, 200063]"
Hans Heinrich,[932]
Hans Herbots,"[251577, 42748, 66066, 17902, 374698]"
Hans Horn,[9592]
Hans Ingemarsson,[25584]
Hans Iveberg,[22435]
Hans Kanters,[420519]
Hans Peter Cloos,[12578]
Hans Petter Moland,"[85589, 26665, 41714, 31035, 33114, 252822, 348668]"
Hans Richter,"[32327, 144651]"
Hans Steinbichler,[12696]
Hans Van Nuffel,[60775]
Hans W. Geißendörfer,[4049]
Hans Weingartner,"[273, 276, 1912]"
Hans Åke Gabrielsson,"[23654, 37731]"
Hans-Christian Schmid,"[1557, 4285, 523, 35619, 9375]"
Hans-Jürgen Syberberg,"[58435, 176167]"
Hansal Mehta,"[128206, 46383, 370870]"
Hansol Sin,[42384]
Hany Abu-Assad,"[67, 187028]"
Harald Hamrell,[270047]
Harald Philipp,[19199]
Harald Reinl,"[5608, 42587, 3686, 7085, 12602, 86594]"
Harald Sicheritz,"[246314, 72589]"
Harald Zwart,"[2144, 10923, 17629, 15159, 38575, 123553]"
Hardi Volmer,"[282042, 231562, 300438]"
Hardy Martins,[11476]
Hari,"[62756, 49029]"
Harish Saluja,[156967]
Harish Shankar,[111836]
Hark Bohm,[36137]
Hark Joon Lee,[220075]
Harlan Thompson,[57866]
Harley Cokeliss,"[36349, 27342, 49343, 75826, 27873, 125063]"
Harmesh Malhotra,[54971]
Harmon Jones,"[43188, 72313]"
Harmony Korine,"[42881, 18415, 16135, 46788, 122081, 190946, 57622, 93904, 191476, 102858]"
Harold Becker,"[11062, 2246, 8838, 94440, 12150, 11456, 10627, 33831, 30069, 75808]"
Harold Clurman,[34650]
Harold Cronk,"[89593, 249660, 191975, 347126]"
Harold Crooks,"[79172, 291006]"
Harold D. Schuster,"[29682, 18992, 26948]"
Harold Daniels,"[28561, 104674]"
Harold F. Kress,"[73313, 61855]"
Harold French,"[37340, 134168, 100257, 197647]"
Harold Guskin,[180607]
Harold L. Muller,[195617]
Harold Lloyd,[53522]
Harold M. Shaw,[105352]
Harold P. Warren,[22293]
Harold Pinter,[118121]
Harold Prince,"[150043, 77078]"
Harold Ramis,"[28033, 9304, 137, 9535, 11153, 11977, 1636, 9932, 26555, 9005, 17610]"
Harold S. Bucquet,"[123665, 40730, 31998, 108923, 97598, 3576, 153163, 51791, 153162, 100528, 153161, 153165, 85540, 335498]"
Harold Young,"[15947, 29239, 22614, 64078, 84711]"
Harrie Geelen,[21375]
Harriet Dodge,[212508]
Harris Done,"[44661, 278544]"
Harris Goldberg,[17106]
Harrison Atkins,[352960]
Harrison Smith,"[248633, 252189]"
Harry A. Pollard,[152570]
Harry Basil,"[61113, 18424]"
Harry Baweja,"[20493, 303457]"
Harry Beaumont,"[65203, 42614, 175035, 144613, 161315, 128006, 170234, 156320, 154515, 97327, 84912, 126418, 162874, 196789]"
Harry Black,[44775]
Harry Bromley Davenport,"[27967, 45921, 25834, 55952, 57597]"
Harry Cleven,"[48431, 415137]"
Harry Elfont,"[15037, 19366]"
Harry Falk,[67493]
Harry Freeland,[167649]
Harry Gantz,[179179]
Harry Harris,[34573]
Harry Hook,[10847]
Harry Hope,[113523]
Harry Horner,"[43191, 37408, 91472, 118549]"
Harry Hurwitz,"[42527, 29817]"
Harry Keller,"[78550, 63083, 68720, 62392]"
Harry Kümel,"[46175, 94674, 280437]"
Harry L. Fraser,"[53830, 22602, 43373, 359010, 257907, 68078]"
Harry Lachman,"[164687, 46026, 31621, 29328, 33386, 38461, 38460, 38459, 81178]"
Harry Moses,"[45664, 66799]"
Harry O. Hoyt,[2981]
Harry Ralston,[27824]
Harry Revier,[89581]
Harry Shearer,[184835]
Harry Sinclair,[21620]
Harry Smith,[85428]
Harry Thomason,"[26254, 75300]"
Harry W. Gerstad,[359195]
Harry Winer,"[18862, 13766, 45693, 81436, 102198, 33201]"
Harry d'Abbadie d'Arrast,[200574]
Harshavardhan Kulkarni,[325892]
Hart Bochner,"[9308, 14425, 15936]"
Hartmut Bitomsky,[121232]
Haruki Kadokawa,[41845]
Harun Farocki,"[115150, 282042, 89625, 254967, 243764, 215562, 185476, 239395, 180093, 157641, 157676]"
Haruyasu Noguchi,[2097]
Harve Foster,[13850]
Harvey Crossland,"[366631, 249057]"
Harvey Frost,"[72140, 240906, 201859, 144097, 49857, 55739, 393196]"
Harvey Glazer,"[13280, 17005, 19824]"
Harvey Hart,"[56364, 280134, 146916, 198171, 173805]"
Harvey Kahn,"[10274, 41422]"
Harvey Miller,"[25697, 78235]"
Harvey Weinstein,[40227]
Hasan Karacadag,"[75317, 211505]"
Haskell Wexler,"[42612, 172014]"
Hasko Baumann,[55327]
Hasnain Hyderabadwala,[59904]
Hassan Amini,[381347]
Hassan Yektapanah,[47161]
Hasse Ekman,[81981]
Hatem Khraiche,[437311]
Hatsuki Tsuji,[11052]
Hattie Dalton,[75170]
Havana Marking,[24225]
Hawley Pratt,"[43580, 38060]"
Hayao Miyazaki,"[128, 129, 8392, 10515, 81, 15371, 16859, 11621, 4935, 12429, 149870, 158483, 214676, 10840]"
Hayato Date,"[118406, 155765]"
Hayato Ikeda,[71444]
Hayato Kawai,[356156]
Hayden Schlossberg,"[13335, 71552]"
Haylar Garcia,[172729]
Hayley Cloake,[74254]
He Jianjun,[126234]
He Ping,"[159185, 14797]"
Heath Jones,[319986]
Heathcote Williams,[420519]
Heather M. Winters,[224293]
Heather Millard,[381096]
Heather Rae,[33712]
Heber Cannon,"[384845, 362226, 438665]"
Hector Babenco,"[40962, 42148, 11703, 8440, 51515, 178032]"
Hector Hernández Vicens,[323372]
Heddy Honigmann,"[234937, 195862, 211714]"
Hee-chang Son,[77504]
Heidi Brandenburg,[373442]
Heidi Burkey,[426224]
Heidi Elise Beaver,[270372]
Heidi Ewing,"[38785, 1776, 44806, 43942, 84190, 137646]"
Heidi Köngäs,[380864]
Heidi Wittlinger,[37060]
Heikki Häkkinen,[353148]
Heiko Lange,[318042]
Heiner Carow,"[36672, 2232]"
Heinrich Breloer,[2333]
Heinz Bütler,[75400]
Heinz Dunkhase,[6166]
Heinz Emigholz,[166770]
Heinz Josephson,[252406]
Heinz Strunk,[140554]
Heitor Dhalia,"[40860, 39641, 79548]"
Helen Ahlsson,[16201]
Helen Hunt,"[13196, 330115]"
Helen Stickler,[33255]
Helena Solberg,[255546]
Helena Taberna,"[393158, 153561]"
Helge Schneider,"[1659, 1652, 1655]"
Hella Joof,[14893]
Helma Sanders-Brahms,"[48336, 65481]"
Helmut Dietl,"[6547, 9643, 85699]"
Helmut Krätzig,[259616]
Helmut Käutner,"[114790, 10574, 148044, 267389, 10626, 157515]"
Helmut Schleppi,"[53734, 78526]"
Helmut Weiss,"[878, 12631]"
Heloisa Sartorato,[99480]
Helvio Soto,[67441]
Helvécio Ratton,"[70748, 35967]"
Hemal Trivedi,[334681]
Hemant Gaba,"[376681, 215726]"
Hendel Butoy,"[11135, 49948]"
Hendrik Hölzemann,[3539]
Henk Pretorius,[200548]
Henning Carlsen,"[76235, 114286, 87506]"
Henning Kristiansen,[76312]
Henning Schellerup,"[170261, 94248]"
Henri Cartier-Bresson,"[438144, 45537]"
Henri Colpi,"[131836, 38165]"
Henri Decoin,"[64407, 63224, 44256]"
Henri Gruel,"[9385, 50166]"
Henri Helman,[200445]
Henri Sala,[119592]
Henri Verneuil,"[22650, 25264, 4235, 34184, 74810, 151232, 33998, 51213, 67659, 40180, 75066, 66568, 72664, 98302, 151227]"
Henri Xhonneux,[36068]
Henri-Georges Clouzot,"[49842, 827, 29084, 204, 71822, 132332, 74402, 61711]"
Henriette Mantel,[30365]
Henrik Galeen,[2969]
Henrik Georgsson,[32649]
Henrik Hellström,[30846]
Henrik Martin Dahlsbakken,"[336885, 410118]"
Henrik Moltke,[22285]
Henrik Norrthon,[77468]
Henrik Ruben Genz,"[15952, 23019, 262338]"
Henrik Stockare,[277541]
Henrique Couto,[248426]
Henrique Goldman,"[28997, 64403]"
Henry Alex Rubin,"[14278, 127517]"
Henry Barrial,"[292917, 185248]"
Henry Bean,"[4012, 15661]"
Henry Bedwell,[267268]
Henry Bromell,[20637]
Henry Cass,"[16939, 52639]"
Henry Cora,[173577]
Henry Cornelius,"[30095, 43346, 83119]"
Henry Crum,[10037]
Henry Edwards,[41118]
Henry Hathaway,"[19997, 17529, 16211, 4993, 25848, 5921, 18200, 6523, 26205, 65994, 11897, 26038, 76094, 54139, 51277, 21454, 43898, 43308, 21336, 57412, 71171, 42295, 44398, 69847, 64605, 94241, 199072, 242621, 53657, 24006, 56152, 66707, 164073, 111750, 79735, 43419, 71772, 164479, 42782, 57664, 4462, 164504, 43380]"
Henry Hobson,[287424]
Henry Hughes,[335026]
Henry Jaglom,"[188588, 188589, 161795, 120694, 142052, 53898, 144231, 214446, 214447, 108322, 41811]"
Henry Joost,"[42296, 72571, 82990, 328387, 336455]"
Henry King,"[4460, 53879, 15497, 43516, 43839, 17409, 28100, 84084, 78734, 71436, 61564, 43829, 42567, 29882, 96395, 25190, 44534, 49609, 44533, 81687, 121903, 89086, 52517, 56558, 24006, 117959, 127798, 70734, 131898, 132597]"
Henry Koster,"[40206, 11787, 52470, 19490, 29912, 41521, 33112, 94529, 64142, 25105, 120481, 61647, 43333, 43327, 43882, 49863, 45136, 112705, 61645, 4809, 76011, 83098, 64143, 45241, 43042, 24006, 64129, 42734, 215299, 43365, 43856, 96935, 110669]"
Henry Lehrman,[53368]
Henry Levin,"[11571, 43049, 50549, 46081, 28367, 36775, 43250, 102488, 43435, 89158, 106833, 4868, 252622, 22058, 26805, 35023, 99374, 137826, 130980, 325439]"
Henry Miller,"[14000, 79906]"
Henry Pincus,[57655]
Henry S. Kesler,[86768]
Henry Saine,"[53237, 209504]"
Henry Selick,"[9479, 10539, 23685, 14836]"
Henry Singer,[76040]
Henry Winkler,"[107569, 12574, 60629]"
Henwar Rodakiewicz,[162611]
Heo Seong-wook,[25651]
Herb Freed,"[27420, 2189, 29964]"
Herb Gardner,[61536]
Herb Wallerstein,"[41279, 49353]"
Herbert B. Leonard,[171908]
Herbert Blaché,[51392]
Herbert Brenon,"[27507, 262176, 189621, 120672]"
Herbert I. Leeds,"[59589, 33389]"
Herbert J. Biberman,[23620]
Herbert J. Leder,"[89995, 113523]"
Herbert Kline,[438144]
Herbert L. Strock,"[51260, 110336, 44692, 63333, 116327]"
Herbert Ponting,[84880]
Herbert Ross,"[9382, 16384, 14741, 1793, 1788, 10860, 42597, 26686, 39282, 13571, 17450, 12661, 10021, 11610, 16561, 37296, 26331, 42607, 61280, 29578, 42128, 163630, 149026]"
Herbert Wilcox,"[413232, 254241, 109481]"
Herbert Wise,"[258236, 110147, 16182, 119838, 206514, 143335]"
Herk Harvey,[16093]
Herman Hoffman,"[202198, 26155]"
Herman Shumlin,"[68440, 160660]"
Herman Wuyts,[347317]
Herman Yau,"[24922, 154115, 36931, 182127, 44133, 37850, 39857, 391477, 44249]"
Hermine Huntgeburth,"[126881, 6967, 104711, 63065]"
Hernando Bansuelo,[297466]
Hernán Goldfrid,[167963]
Hernán Guerschuny,[268297]
Hernán Jabes,[136752]
Herschel Faber,[192345]
Herschell Gordon Lewis,"[28172, 28180, 28177, 28170, 158443, 101029, 48885, 23506, 31119]"
Hervé Bromberger,[139609]
Hervé Martin-Delpierre,[346401]
Hervé Mimran,"[44269, 141581]"
Hervé P. Gustave,[220106]
Hervé Palud,[11479]
Hervé Renoh,"[40194, 2104]"
Hervé de Crécy,"[32389, 107170]"
Herz Frank,"[310589, 200547]"
Hesham Issawi,[73953]
Hettie MacDonald,[10938]
Heywood Gould,"[41590, 71142, 291613, 144580]"
Hideaki Anno,"[18491, 70846, 21832, 15137, 39056, 22843, 75629, 30146, 20921, 315011]"
Hideaki Oba,[382885]
Hidehito Ueda,[114370]
Hidekazu Takahara,[101752]
Hideki Futamura,"[31261, 40123]"
Hideki Takeuchi,[105210]
Hidenori Sugimori,[71117]
Hideo Gosha,"[46917, 49355, 58878, 37053, 57706, 107641]"
Hideo Nakata,"[2671, 9669, 12205, 39983, 10320, 48946, 20329, 63484, 153750, 58405, 73043]"
Hideo Onchi,[66628]
Hideo Tanaka,"[45489, 45492]"
Hideshi Hino,[36073]
Hidetoshi Ômori,[33441]
Hideyuki Hirayama,[55884]
Higuchinsky,[11366]
Hikaru Toda,[266621]
Hilary Birmingham,[20861]
Hilary Brougher,"[70687, 20308, 286971]"
Hilda Hidalgo,[77855]
Hilde Van Mieghem,"[20226, 69740, 209414]"
Hilla Medalia,[200487]
Hillman Curtis,[390298]
Hilmar Oddsson,[341491]
Hilton Lacerda,[126043]
Hiner Saleem,"[56946, 126300, 126676, 188765]"
Hippolyte Girardot,[52637]
Hiroaki Ando,"[252520, 357390]"
Hiroaki Matsuyama,"[50461, 133977]"
Hiroaki Miyamoto,[374205]
Hirohisa Sasaki,[76822]
Hirokazu Koreeda,"[17962, 18872, 2517, 20525, 25050, 25053, 25051, 79382, 177945, 315846, 92691, 374671]"
Hiroki Shibata,"[30575, 28460]"
Hiroki Yamaguchi,[49037]
Hiromasa Yonebayashi,"[51739, 242828]"
Hironobu Sakaguchi,[2114]
Hiroshi Ando,[99647]
Hiroshi Aoyama,[13151]
Hiroshi Fukutomi,[17189]
Hiroshi Hamazaki,[169934]
Hiroshi Harada,[53064]
Hiroshi Inagaki,"[44662, 31372, 31374, 31378, 43121, 20528, 49363]"
Hiroshi Ishikawa,[125858]
Hiroshi Ishiodori,[288037]
Hiroshi Matsuno,[124423]
Hiroshi Morioka,[13851]
Hiroshi Negishi,"[14829, 34935]"
Hiroshi Nishitani,[42341]
Hiroshi Saitô,[70089]
Hiroshi Shimizu,"[64728, 211256, 100033, 115596, 91094, 238203]"
Hiroshi Shinagawa,"[40119, 333072]"
Hiroshi Sugawara,[80303]
Hiroshi Teshigahara,"[16672, 41939, 29452, 37239, 54146, 56599, 244956]"
Hiroshi Watanabe,"[125521, 125510, 41365, 35105]"
Hiroshi Yamazake,[25843]
Hirotsugu Kawasaki,"[16767, 74842]"
Hiroyuki Imaishi,"[15981, 20986, 23452]"
Hiroyuki Kitakubo,"[33441, 919, 66045]"
Hiroyuki Kitazume,[33441]
Hiroyuki Morita,[15370]
Hiroyuki Nakano,[10686]
Hiroyuki Okiura,"[823, 100271]"
Hiroyuki Seshita,"[357390, 409421]"
Hiroyuki Yamaga,[20043]
Hiroyuki Yamashita,[347201]
Hisako Matsui,[171769]
Hisao Kurosawa,[123561]
Hisayasu Satô,"[36075, 47408]"
Hisayuki Toriumi,[198993]
Hisonni Johnson,[385372]
Hitoshi Iwamoto,[36063]
Hitoshi Matsumoto,"[11693, 42430, 193722, 80801]"
Hitoshi Ohne,"[327536, 409550]"
Hitoshi Takekiyo,[118931]
Ho Choi,"[320150, 32159]"
Ho Meng-Hua,"[42230, 88922, 107891, 107828, 67337, 62071, 52854]"
Ho-Young Kwon,"[193717, 52441]"
Hobart Henley,[266279]
Hoite C. Caston,[33321]
Holger Haase,[217412]
Holger Tappe,"[26497, 50135, 78124]"
Hollingsworth Morse,"[46439, 63859, 154371, 89998]"
Hollis Frampton,[88276]
Holly Dale,"[57221, 58895]"
Holly Goldberg Sloan,"[26441, 58669]"
Holly Hardman,[277415]
Holly L. De Ruyter,[400791]
Holly Morris,[339152]
Homi Adajania,"[28868, 283201, 118051]"
Hong Dongmyung,[113649]
Hong Khaou,[248212]
Hong Mi-sook,[25651]
Hong Sang-soo,"[54659, 16447, 86266, 53267, 85550, 86267, 57859, 86262, 54690, 86261, 85525, 211579, 103753, 284135, 160075, 354275]"
Hong Seok-Jae,[297400]
Hong Won-chan,[336055]
HongSeon Kim,"[133603, 300433]"
Hooroo Jackson,[358238]
Hope Dickson Leach,[413762]
Hope Perello,[36421]
Horatiu Malaele,[26752]
Hossein Amini,[192149]
Hou Chi-jan,[104194]
Hou Hsiao-hsien,"[96712, 45935, 11553, 88811, 11554, 12198, 45996, 52512, 105703, 176650, 92989, 45999, 49982, 99599, 99600, 36108, 253450, 104194, 104171, 87953, 159862]"
Hou Yong,[44217]
Houchang Allahyari,[61865]
Houda Benyamina,[393729]
Howard Alk,"[53947, 200655]"
Howard Avedis,"[84997, 44859, 87884]"
Howard Baker,"[15898, 243984]"
Howard Bretherton,"[43598, 144465, 38472, 358615]"
Howard Brookner,"[72096, 339790]"
Howard Deutch,"[15602, 41579, 15143, 27472, 11522, 10393, 2617, 25269, 2122, 13596, 218931]"
Howard E. Baker,"[33427, 13017]"
Howard Franklin,"[34170, 10729, 31692]"
Howard Goldberg,[124821]
Howard Hall,"[17700, 21742, 36123]"
Howard Hawks,"[3085, 900, 22613, 910, 43832, 6644, 301, 759, 11385, 24008, 26593, 39231, 3089, 23567, 22584, 877, 29884, 16442, 31835, 76499, 93313, 43367, 81847, 43604, 17829, 42564, 15807, 42815, 95854, 125736, 80046, 24006, 110887, 140276, 103938, 109262]"
Howard Hughes,"[22613, 22301]"
Howard J. Ford,"[74471, 214464]"
Howard McCain,[10529]
Howard Michael Gould,[29919]
Howard Morris,"[39225, 212622, 43710]"
Howard R. Cohen,"[20472, 7269, 47363]"
Howard Smith,"[38616, 57954]"
Howard Storm,[19064]
Howard W. Koch,"[98079, 62033, 92389, 72002, 167101, 3164, 30034]"
Howard Zieff,"[10765, 14550, 11317, 4032, 42176, 87417, 50812, 84259, 36361]"
Howard Ziehm,[3687]
Howard Zinn,[34158]
Howie Askins,[92395]
Howy Parkins,[359983]
Hoyt Yeatman,[19585]
Hrishikesh Mukherjee,"[21459, 60730, 84693, 54256, 60389]"
Hrund Gunnsteinsdottir,[431242]
Hrvoje Hribar,[319632]
Hsi-chieh Lai,[119944]
Hsu Tseng-Hung,"[24444, 182030]"
Hu Mei,[34182]
Hu Sang,[127259]
Hua Shan,"[40435, 66160]"
Hua-Tao Teng,"[268522, 44673]"
Huan Vu,[109463]
Huang Hong,[210966]
Huang Jianxin,"[59146, 69310, 295279, 25626]"
Hubert Cornfield,"[46495, 36760, 33735, 110299, 59895]"
Hubert Frank,[74884]
Hubert Sauper,[253155]
Hubertus Siegert,[250989]
Huck Botko,"[42889, 258805, 415766]"
Hue Rhodes,[27023]
Hugh David,[232005]
Hugh Harman,"[174442, 236539]"
Hugh Hartford,[122597]
Hugh Hudson,"[9443, 48958, 21311, 11002, 12701, 43990, 48336, 329718]"
Hugh Johnson,[2162]
Hugh Munro Neely,[197733]
Hugh Parks,"[36992, 251489]"
Hugh Stewart,[257084]
Hugh Sullivan,[253307]
Hugh Wilson,"[2925, 9336, 11622, 17709, 38921, 6472, 54807, 19014]"
Hugo Alves,[87817]
Hugo Claus,[52260]
Hugo Fregonese,"[74074, 41018, 36516, 73896, 33224, 9547]"
Hugo Grimaldi,[42743]
Hugo Gélin,"[143567, 382591]"
Hugo Haas,"[116780, 25787]"
Hugo Hytönen,[286267]
Hugo Latulippe,[148318]
Hugo Martins,[87817]
Hugo Rodríguez,[11556]
Hugo Santiago,[163924]
Hugo Van Lawick,[17642]
Huh Jong-ho,"[82477, 363790]"
Huh Jung,[214209]
Humberto Rosa,[360205]
Humphrey Jennings,"[84656, 132392, 88609]"
Hunter Adams,[326420]
